NondrugItemID|ItemName|ProductID|
6834|Glucose Meter|73639|
6835|Lancet Device|73639|
6836|Lancet|73639|
6838|Glucose Meter Test Strips|73642|
6839|Nasal Pump, Metered Dose|73647|
6840|Intrauterine Device|73731|
6841|Sterile Water for Injection|73737|
6844|Needle-Less Transfer Device|73737|
6846|Vaginal Applicator|73742|
6847|Vaginal Applicator|73745|
6848|Vaginal Applicator|73746|
6849|Blister Aerosolizer/Inhalation Unit|73784|
6851|10ML Syringe|73786|
6852|Compression Pad|73786|
6853|Manometer Tubing|73786|
6854|Transfer Unit|73786|
6855|Compounding Base|73798|
6856|Needle (unspecified size)|73840|
6857|Needle (unspecified size)|73842|
6858|Inhaler mouthpiece with Dose Counter|73843|
6859|Inhaler mouthpiece with Dose Counter|73844|
6860|Bandage (unspecified)|73866|
6861|Sterile Water for Injection|73889|
6862|Needle-Less Transfer Device|73889|
6863|Needle-Less Transfer Device|73890|
6864|Sterile Water for Injection|73890|
6865|Sterile Water for Injection|73892|
6866|Needle-Less Transfer Device|73892|
6867|Sterile Water for Injection|73893|
6868|Needle-Less Transfer Device|73893|
6869|Compounding Base|73898|
6870|Stirring Stick|73898|
6871|Compounding Base|73901|
6872|Stirring Stick|73901|
6874|Topical Solution|73924|
6875|Sterile Water for Injection|73937|
6876|Sterile Water for Injection|73938|
6877|Compounding Capsule|73945|
6878|Sterile Water for Injection|73961|
6879|Double-Ended Needle|73961|
6880|Filter needle|73961|
6881|Diluent|73984|
6883|32 gauge, 0.167 inch pen needle|74148|
6884|Vial adapter|74177|
6885|23 gauge, 0.3125 inch needle|74177|
6886|Diluent|74177|
6887|Glucose Meter Test Strips|74178|
6889|Glucose Meter Test Strips|74180|
6890|Inhaler mouthpiece|74185|
6891|Inhaler mouthpiece|74199|
6893|Compounding Base|74219|
6894|Stirring Stick|74219|
6895|Compounding Base|74234|
6896|Stirring Stick|74234|
6897|Alcohol Pad or Swab|74281|
6898|27 gauge, 0.5 inch needle|74281|
6899|Compounding Base|74313|
6900|Needle (unspecified size)|74362|
6901|Compounding Base|74363|
6902|Compounding Base|74365|
6903|Polyglactin 370|74403|
6904|20 gauge, 0.5 inch needle|74403|
6905|Syringe Plunger Rod|74403|
6906|Polyglactin 370|74404|
6907|20 gauge, 0.625 inch needle|74404|
6908|Syringe Plunger Rod|74404|
6909|Polyglactin 370|74405|
6910|19 gauge 0.625 inch Needle|74405|
6911|Syringe Plunger Rod|74405|
6912|Polyglactin 370|74406|
6913|20 gauge, 0.5 inch needle|74406|
6914|Syringe Plunger Rod|74406|
6915|Polyglactin 370|74407|
6916|20 gauge, 0.5 inch needle|74407|
6917|Syringe Plunger Rod|74407|
6918|Polyglactin 370|74408|
6919|20 gauge, 0.625 inch needle|74408|
6920|Syringe Plunger Rod|74408|
6921|Polyglactin 370|74409|
6922|19 gauge 0.625 inch Needle|74409|
6923|Syringe Plunger Rod|74409|
6924|Polyglactin 370|74411|
6925|20 gauge, 0.5 inch needle|74411|
6926|Syringe Plunger Rod|74411|
6927|Topical Gel|74427|
6928|Topical Emollient Cream|74428|
6929|Topical Gel|74428|
6930|Alcohol Pad or Swab|74462|
6931|27 gauge, 0.5 inch needle|74462|
6933|Neti Pot|74496|
6934|Syringe (unspecified size)|74510|
6935|Alcohol Pad or Swab|74510|
6936|Sterile Water for Injection|74510|
6937|Syringe (unspecified size)|74511|
6938|Alcohol Pad or Swab|74511|
6939|Sterile Water for Injection|74511|
6940|Syringe (unspecified size)|74512|
6941|Alcohol Pad or Swab|74512|
6942|Sterile Water for Injection|74512|
6943|Syringe (unspecified size)|74513|
6944|Alcohol Pad or Swab|74513|
6945|Sterile Water for Injection|74513|
6946|Sterile Water for Injection|74515|
6947|Sterile Water for Injection|74516|
6948|Sterile Water for Injection|74517|
6951|Topical Solution|74562|
6953|Topical Gel|74569|
6955|Topical Gel|74573|
6956|Topical Gel|74574|
6957|Topical Gel|74585|
6958|Nebulizer Kit|74600|
6959|Oral Dose Cup, calibrated|74635|
6961|Syringe (unspecified size)|74656|
6962|Alcohol Pad or Swab|74656|
6963|Sterile Water for Injection|74656|
6964|Syringe (unspecified size)|74657|
6965|Alcohol Pad or Swab|74657|
6966|Sterile Water for Injection|74657|
6967|Syringe (unspecified size)|74658|
6968|Alcohol Pad or Swab|74658|
6969|Sterile Water for Injection|74658|
6970|Glucose Meter Test Strips|74687|
6971|Rectal Applicator|74725|
6973|Oral Syringe|74739|
6974|Oral Syringe Bottle Adapter|74739|
6975|Oral Syringe Bottle Adapter|19512|
6976|Compounding Base|74752|
6977|Topical Emollient Cream|74811|
6978|Topical Gel|74811|
6980|Diluent|74838|
6981|Blister Aerosolizer/Inhalation Unit|74872|
6982|Blister Aerosolizer/Inhalation Unit|74873|
6983|Blister Aerosolizer/Inhalation Unit|74874|
6984|Blister Aerosolizer/Inhalation Unit|74875|
6985|Vaginal Applicator|1301|
6986|Vaginal Applicator|1302|
6987|Vaginal Applicator|45760|
6988|Vaginal Applicator|62964|
6989|Vaginal Applicator|6859|
6990|Vaginal Applicator|21791|
6991|Vaginal Applicator|37497|
6992|Vaginal Applicator|40637|
6993|Vaginal Applicator|14490|
6994|Vaginal Applicator|74886|
6995|Nasal Pump, Metered Dose|74888|
6996|IV Solution Stabilizer|74907|
7011|Rectal Applicator|75022|
7012|Cleansing Wipes|75022|
7013|Compounding Base|75031|
7014|Nebulizer Kit|75032|
7015|Compounding Base|75048|
7016|Compounding Base|75052|
7017|Compounding Base|75054|
7018|Compounding Base|75057|
7019|Compounding Base|75059|
7020|Compounding Base|75060|
7021|Compounding Base|75066|
7022|Compounding Base|75067|
7023|Compounding Base|75068|
7025|Stirring Stick|75068|
7026|Compounding Base|75069|
7028|Alcohol Pad or Swab|75102|
7038|Topical Applicator, Reusable|40467|
7039|Topical Applicator, Reusable|44404|
7040|Topical Applicator, Reusable|5982|
7041|Topical Applicator, Reusable|52478|
7042|Glucose Meter|75154|
7043|Lancet Device|75154|
7044|Lancet|75154|
7045|Glucose Meter Test Strips|75154|
7046|Glucose Meter Control Solution|75154|
7047|Compounding Base|75158|
7048|Stirring Stick|75158|
7049|Insulin Inhalation Chamber Release Unit|75170|
7050|Insulin Inhalation Chamber Release Unit|75171|
7051|Topical Suspension|75221|
7052|Compounding Base|75228|
7056|Lancet|75307|
7057|Lancet|75308|
7063|21 gauge, 1.5 inch needle|75334|
7064|21 gauge, 2 inch needle|75334|
7075|21 gauge, 1.5 inch needle|75336|
7076|21 gauge, 2 inch needle|75336|
7078|Compounding Base|75341|
7079|Stirring Stick|75341|
7082|Nasal Drug Delivery Device|59769|
7083|Nasal Drug Delivery Device|75288|
7084|Compounding Base|75433|
7085|Compounding Base|75434|
7086|Compounding Base|75435|
7088|Rectal Applicator|75451|
7090|Compounding Base|75483|
7092|Compounding Capsule|75509|
7093|Compounding Base|75513|
7094|Compounding Base|75514|
7095|Glucose Meter Test Strips|75621|
7096|Diluent|75676|
7097|Pen Injector|75676|
7098|Mixing Jar|75676|
7099|Needle-Less Transfer Device|75682|
7100|5ML Syringe|75682|
7101|Sodium Chloride 0.9%, for Topical Solution|75682|
7102|Needle-Less Transfer Device|75683|
7103|20ML Syringe|75683|
7104|Sodium Chloride 0.9%, for Topical Solution|75683|
7105|Needle-Less Transfer Device|75684|
7106|20ML Syringe|75684|
7107|Sodium Chloride 0.9%, for Topical Solution|75684|
7108|Spray Bottle|75684|
7109|Spray Pump|75684|
7110|Bowl|75684|
7111|Spray Tip for syringe|75684|
7112|Compounding Base|75711|
7113|Stirring Stick|75711|
7114|Mixing Jar|75711|
7115|Compounding Base|75713|
7116|Stirring Stick|75713|
7117|Mixing Jar|75713|
7118|Compounding Base|75715|
7119|Stirring Stick|75715|
7120|Mixing Jar|75715|
7121|Enteral Adapter Cap|75797|
7122|Enteral Adapter Cap|75798|
7123|Enteral Pump Set|75799|
7124|Medication Dispensing Device |75800|
7125|Mallet|75804|
7126|Safety Needle|75859|
7127|Vial adapter|75859|
7128|Diluent|75859|
7129|Lancet|75865|
7130|Lancet|75866|
7131|Lancet|75867|
7132|Lancet|75869|
7133|Compounding Base|75882|
7134|Vial adapter|75903|
7135|20 gauge, 1.5 inch needle|75903|
7136|Diluent|75903|
7137|Topical Gel|75904|
7138|Compounding Base|75906|
7139|Vial adapter|75907|
7140|20 gauge, 1.5 inch needle|75907|
7141|Diluent|75907|
7142|Vial adapter|75908|
7143|20 gauge, 1.5 inch needle|75908|
7144|Diluent|75908|
7145|Sodium Chloride 0.9%, Flush|75910|
7146|Lancet|75912|
7148|Lancet|75914|
7149|Lancet|75915|
7159|Compounding Base|75940|
7160|Stirring Stick|75940|
7161|Compounding Base|75943|
7162|Compounding Base|75944|
7163|Stirring Stick|75944|
7164|Compounding Base|75962|
7165|Stirring Stick|75962|
7166|Compounding Base|75963|
7167|Stirring Stick|75963|
7168|Compounding Base|75964|
7169|Stirring Stick|75964|
7170|Topical Emollient Cream|75975|
7171|Topical Gel|75975|
7172|Compounding Base|75976|
7173|Stirring Stick|75976|
7174|Lancet|75981|
7176|Lancet|75983|
7178|Compounding Base|75989|
7179|Stirring Stick|75989|
7180|Compounding Base|75991|
7181|Stirring Stick|75991|
7182|Cannula, attached injector|75992|
7183|Lancet|76000|
7184|Compounding Base|76012|
7185|Stirring Stick|76012|
7186|Compounding Base|76013|
7187|Stirring Stick|76013|
7188|Compounding Base|76014|
7189|Stirring Stick|76014|
7190|Compounding Base|76016|
7191|Compounding Base|76018|
7192|Compounding Base|76019|
7193|Compounding Base|76028|
7194|Stirring Stick|76028|
7195|Compounding Base|76030|
7196|Stirring Stick|76030|
7197|Compounding Base|76032|
7198|Stirring Stick|76032|
7199|Glucose Meter, RF|76084|
7200|CGM RF transmitter|76084|
7201|CGM Sensor|76084|
7202|Glucose Meter, RF|76085|
7203|CGM RF transmitter|76085|
7204|CGM Sensor|76085|
7205|Glucose Meter, RF|76086|
7206|CGM RF transmitter|76086|
7207|CGM Sensor|76086|
7208|Glucose Meter, RF|76087|
7209|CGM RF transmitter|76087|
7210|CGM Sensor|76087|
7211|CGM RF transmitter|76088|
7212|CGM Sensor|76088|
7213|Glucose Meter, RF|76088|
7214|CGM RF transmitter|76089|
7215|CGM Sensor|76089|
7216|Glucose Meter, RF|76089|
7218|Syringe (unspecified size)|76116|
7219|Alcohol Pad or Swab|76116|
7225|Vial adapter|76137|
7226|23 gauge, 0.3125 inch needle|76137|
7227|Diluent|76137|
7228|Glucose Meter Test Strips|76145|
7229|Glucose Meter|76146|
7230|Sodium Chloride 0.9%, for Injection|76181|
7231|Vial adapter|76181|
7232|Syringe Plunger Rod|76181|
7233|Sodium Chloride 0.9%, for Injection|76182|
7234|Vial adapter|76182|
7235|Syringe Plunger Rod|76182|
7236|Sodium Chloride 0.9%, for Injection|76183|
7237|Vial adapter|76183|
7238|Syringe Plunger Rod|76183|
7239|Sodium Chloride 0.9%, for Injection|76184|
7240|Vial adapter|76184|
7241|Syringe Plunger Rod|76184|
7242|Sodium Chloride 0.9%, for Injection|76185|
7243|Vial adapter|76185|
7244|Syringe Plunger Rod|76185|
7245|Callus Pad|76217|
7247|25 gauge, 1 inch needle|76253|
7248|21 gauge, 1.5 inch needle|76253|
7250|Towel|76254|
7251|Gloves, Latex|76254|
7252|Dry Mouth Crystals|76254|
7253|Collection device|76254|
7254|Alcohol Pad or Swab|76254|
7259|In-Line Filter|76274|
7260|0.3ML 29 gauge, 0.5 inch syringe with needle|76315|
7261|0.5ML 29 gauge, 0.5 inch syringe with needle|76316|
7262|1ML 29 gauge, 0.5 inch syringe with needle|76317|
7264|0.3ML 30 gauge, 0.3125 inch syringe with needle |76319|
7265|0.5ML 30 gauge, 0.3125 inch syringe with needle|76320|
7266|1ML 30 gauge, 0.3125 inch syringe with needle |76321|
7267|0.3ML 31 gauge, 0.3125 inch syringe with needle|76322|
7268|1ML 31 gauge, 0.3125 inch syringe with needle|76323|
7269|0.5ML 31 gauge, 0.3125 inch syringe with needle|76324|
7270|Alcohol Pad or Swab|76326|
7271|Alcohol Pad or Swab|76331|
7272|Bandage (unspecified)|76331|
7273|Gauze sponges|76331|
7274|23 gauge, 1.25 inch needle|76331|
7275|Alcohol Pad or Swab|76332|
7276|Gauze sponges|76332|
7277|3ML Syringe|76332|
7278|MICRO PIN vial access pin|76332|
7279|23 gauge, 1.25 inch needle|76332|
7280|Bandage (unspecified)|76332|
7281|Sterile Water for Injection|76332|
7282|Alcohol Pad or Swab|76333|
7283|Bandage (unspecified)|76333|
7284|Gauze sponges|76333|
7285|25 gauge, 0.625 inch needle|76333|
7288|Compounding Base|76406|
7289|Topical Emollient Gel|76436|
7290|Diluent|76492|
7291|Pen Injector|76492|
7292|Mixing Jar|76492|
7293|Diluent|76493|
7294|Pen Injector|76493|
7295|Mixing Jar|76493|
7296|Diluent|76494|
7297|Pen Injector|76494|
7298|Mixing Jar|76494|
7299|In-Line Filter|76550|
7301|Inhaler mouthpiece with Dose Counter|76556|
7302|Topical Cream|76623|
7303|Topical Gel|76624|
7304|Applicator Cone, detachable|76674|
7305|Topical Applicator, Reusable|76676|
7306|Topical Applicator, Disposable|76677|
7307|Sterile Water for Injection|76748|
7308|20 gauge, 1.5 inch needle|76774|
7311|Vial adapter|76774|
7312|Diluent|76774|
7314|20 gauge, 1.5 inch needle|76775|
7317|Vial adapter|76775|
7318|Diluent|76775|
7319|20 gauge, 1.5 inch needle|76776|
7322|Diluent|76776|
7323|Vial adapter|76776|
7333|Vaginal Applicator|76785|
7334|Nasal Drug Delivery Device|76798|
7335|Compounding Base|76838|
7336|Compounding Base|76841|
7337|Compounding Base|76844|
7338|Glucose Meter|76848|
7339|Lancet Device|76848|
7340|Lancet|76848|
7341|Capsule Aerosolizer/Inhaler Unit|76885|
7342|Compounding Base|76897|
7343|Compounding Base|76951|
7344|Swab|76952|
7345|Gloves, Latex|76952|
7346|Face mask|76952|
7347|CSR Wrap|76952|
7348|Swab stick|76952|
7349|Lice Killing Spray, Non-human application|76998|
7350|Nit Comb|76998|
7352|CGM Sensor|77069|
7353|Bacteriostatic Water, for Injection |77153|
7354|Bacteriostatic Sodium Chloride 0.9%, for Injection|77154|
7356|25 gauge, 1 inch needle|77153|
7358|Vial adapter|77177|
7359|20ML Syringe|77177|
7360|Sterile Water for Injection|77177|
7363|Polyglactin 370|77186|
7364|20 gauge, 0.5 inch needle|77186|
7365|Syringe Plunger Rod|77186|
7366|20 gauge, 0.625 inch needle|77186|
7370|In-Line Filter|77201|
7371|Glucose Meter|77215|
7372|Lancet Device|77215|
7373|Lancet|77215|
7374|Oral Syringe Bottle Adapter|77239|
7375|Oral Syringe|77239|
7378|Inhalation Chamber, Valved with Mask|77257|
7380|Inhalation Chamber, Valved with Mask|77259|
7381|Inhalation Chamber, Valved|77260|
7382|Compounding Patch or Disc|77272|
7383|Glass dropper|77274|
7384|Compounding Base|77273|
7385|Stirring Stick|77273|
7386|Povidone-iodine swabs|77275|
7387|Bandage (unspecified)|77275|
7388|Gauze Pad|77275|
7389|Gloves, Nitrile|77275|
7390|Urinalysis Test Strips, Ketones|77277|
7391|Vial adapter|77288|
7392|20ML Syringe|77288|
7393|Sterile Water for Injection|77288|
7394|Vial adapter|77289|
7395|20ML Syringe|77289|
7396|Sterile Water for Injection|77289|
7397|Vial adapter|77301|
7398|20ML Syringe|77301|
7399|Sterile Water for Injection|77301|
7400|Vial adapter|77303|
7401|20ML Syringe|77303|
7402|Sterile Water for Injection|77303|
7403|22 gauge 1.5 inch safety needle|77314|
7404|22 gauge 1 inch safety needle|77314|
7406|Occlusive Dressing, transparent|77329|
7407|Inhaler mouthpiece|77334|
7408|Sterile Water for Injection|77335|
7411|IV Transfer Set|77341|
7412|Sterile Water for Injection|77341|
7415|22 gauge 1.5 inch safety needle|77352|
7416|22 gauge 1 inch safety needle|77352|
7417|22 gauge 1.5 inch safety needle|77353|
7418|22 gauge 1 inch safety needle|77353|
7419|22 gauge 1.5 inch safety needle|77354|
7420|22 gauge 1 inch safety needle|77354|
7422|IV Transfer Set|77369|
7424|Sterile Water for Injection|77369|
7426|IV Transfer Set|77370|
7428|Sterile Water for Injection|77370|
7429|Sterile Water for Injection|77373|
7430|10ML Syringe|77373|
7431|Infusion Set|77373|
7432|Transfer Device|77373|
7433|Alcohol Pad or Swab|77373|
7434|Sterile Water for Injection|77375|
7435|Needle-Less Transfer Device|77375|
7436|Sterile Water for Injection|77377|
7437|Needle-Less Transfer Device|77377|
7438|Double-Ended Needle|77378|
7439|Winged Infusion Set|77378|
7440|Alcohol Pad or Swab|77378|
7441|Filter Spike|77378|
7442|Sterile Water for Injection|77378|
7447|Double-Ended Needle|77380|
7448|Filter needle|77380|
7449|IV Administration Set (unspecified)|77380|
7450|Sterile Water for Injection|77380|
7451|Double-Ended Needle|77381|
7452|Filter needle|77381|
7453|IV Administration Set (unspecified)|77381|
7454|Sterile Water for Injection|77381|
7455|Compounding Base|77392|
7456|Stirring Stick|77392|
7457|Compounding Base|77393|
7458|Stirring Stick|77393|
7459|Compounding Base|77394|
7460|Stirring Stick|77394|
7461|Compounding Base|77396|
7462|Stirring Stick|77396|
7463|Compounding Base|77397|
7464|Stirring Stick|77397|
7465|Compounding Base|77398|
7466|Stirring Stick|77398|
7467|Compounding Base|77399|
7468|Stirring Stick|77399|
7469|Compounding Base|77400|
7470|Stirring Stick|77400|
7472|IV Transfer Set|77401|
7474|Sterile Water for Injection|77401|
7475|IV Transfer Set|77402|
7476|Sterile Water for Injection|77402|
7477|Compounding Base|77404|
7478|Stirring Stick|77404|
7479|Compounding Base|77405|
7480|Stirring Stick|77405|
7481|Compounding Base|77406|
7482|Stirring Stick|77406|
7483|Compounding Base|77409|
7484|Stirring Stick|77409|
7497|Compounding Base|77413|
7498|Stirring Stick|77413|
7509|Compounding Base|77418|
7510|Stirring Stick|77418|
7519|Double-Ended Needle|77421|
7520|Filter needle|77421|
7521|Sterile Water for Injection|77421|
7522|Double-Ended Needle|77454|
7523|Filter needle|77454|
7524|Sterile Water for Injection|77454|
7525|Double-Ended Needle|77455|
7526|Filter needle|77455|
7527|Sterile Water for Injection|77455|
7528|Double-Ended Needle|77456|
7529|Filter needle|77456|
7530|Sterile Water for Injection|77456|
7531|Pressure Sensitive Labels|77457|
7532|Diluent|77457|
7533|0.22 Micron Filter|77457|
7534|Nebulizer Kit|77474|
7535|Nebulizer Filter|77474|
7536|Connector Tubing|77474|
7537|Inhaler mouthpiece|77474|
7538|Povidone-iodine swabs|77500|
7539|Alcohol Pad or Swab|77500|
7540|Gloves, Nitrile|77500|
7541|Bandage (unspecified)|77500|
7542|Gauze Pad|77500|
7543|Povidone-iodine swabs|77504|
7544|Bandage (unspecified)|77504|
7545|Gauze Pad|77504|
7546|Gloves, Nitrile|77504|
7547|Povidone-iodine swabs|77505|
7548|Bandage (unspecified)|77505|
7549|Gauze Pad|77505|
7550|Gloves, Nitrile|77505|
7551|Povidone-iodine swabs|77506|
7552|Bandage (unspecified)|77506|
7553|Gauze Pad|77506|
7554|Gloves, Nitrile|77506|
7555|Alcohol Pad or Swab|77504|
7556|Glucose Meter Test Strips|77511|
7557|Povidone-iodine swabs|77512|
7558|Bandage (unspecified)|77512|
7559|Gauze Pad|77512|
7560|Gloves, Nitrile|77512|
7561|Povidone-iodine swabs|77519|
7562|Bandage (unspecified)|77519|
7563|Gauze Pad|77519|
7564|Gloves, Nitrile|77519|
7565|Alcohol Pad or Swab|77519|
7566|Alcohol Pad or Swab|77505|
7567|Alcohol Pad or Swab|77512|
7568|Povidone-iodine swabs|77525|
7569|Bandage (unspecified)|77525|
7570|Gauze Pad|77525|
7571|Gloves, Nitrile|77525|
7572|Alcohol Pad or Swab|77525|
7574|Glucose Meter|77554|
7576|Lancet|77554|
7577|Lancet Device|77554|
7579|Povidone-iodine swabs|77557|
7580|Bandage (unspecified)|77557|
7581|Gauze Pad|77557|
7582|Gloves, Nitrile|77557|
7583|Povidone-iodine swabs|77583|
7584|Bandage (unspecified)|77583|
7585|Gauze Pad|77583|
7586|Gloves, Nitrile|77583|
7587|Alcohol Pad or Swab|77583|
7588|Povidone-iodine swabs|77604|
7589|Alcohol Pad or Swab|77604|
7590|Gloves, Nitrile|77604|
7591|Bandage (unspecified)|77604|
7592|Gauze Pad|77604|
7593|Povidone-iodine swabs|77629|
7594|Bandage (unspecified)|77629|
7595|Gauze Pad|77629|
7596|Gloves, Nitrile|77629|
7597|Alcohol Pad or Swab|77629|
7598|Povidone-iodine swabs|77631|
7599|Alcohol Pad or Swab|77631|
7600|Gloves, Nitrile|77631|
7601|Bandage (unspecified)|77631|
7602|Gauze Pad|77631|
7603|Povidone-iodine swabs|77633|
7604|Bandage (unspecified)|77633|
7605|Gauze Pad|77633|
7606|Gloves, Nitrile|77633|
7607|Povidone-iodine swabs|77642|
7608|Bandage (unspecified)|77642|
7610|Gloves, Nitrile|77642|
7611|Sterile Water for Injection|77642|
7612|Alcohol Pad or Swab|77642|
7613|Fenestrated Drape|77642|
